,strain,plasmid,backbone,iptg,log_mean_gfp,log_mean_v,log_std_gfp,log_std_v,log_rho,fit_goodness,std_gfp_correct,volume_decomposed_log_mean_gfp,rrpu
132,KT2440,Litr_l1,pSeva221,0,4.568969850594496,2.76643695423666,0.7286841241297368,0.7953596843965448,0.3056546276977773,0.9826978097411471,0.6938110885546913,4.5301185420517225,9.512289482308582
133,KT2440,Litr_l1,pSeva221,5,4.296482441049816,2.4785480894565737,0.7855618373989878,0.7614783209434972,0.28273239941643186,0.9816108691849086,0.7535099932156071,4.339985612801169,7.842595850001845
134,KT2440,Litr_l1,pSeva221,10,4.2781887295864705,2.586450972971455,0.7485023330700995,0.7606412176502535,0.27695230504284085,0.983589971088695,0.7192236662562462,4.289429838985003,7.449518873596406
135,KT2440,Litr_l1,pSeva221,20,4.176405116524315,2.606852738716736,0.7492635568777808,0.7798898732610501,0.2682713783295982,0.9841212135074532,0.7217980873076413,4.181777654842155,6.6758792430487865
136,KT2440,Litr_l1,pSeva221,30,4.077343019894248,2.542535066266714,0.7767478695189409,0.7644560970720692,0.2452923375293393,0.9805457505360552,0.7530175677639358,4.098568682824428,6.132432939858734
137,KT2440,Litr_l1,pSeva221,40,4.08470658475918,2.630847063867671,0.7363333179237334,0.7745588230448396,0.2644086458726413,0.9819737197346252,0.7101277571854121,4.083914994807284,6.04132391041025
138,KT2440,Litr_l1,pSeva221,70,4.03356702851682,2.6552890898852595,0.7330534855623817,0.7806999951691207,0.24592649220017396,0.9823491533004473,0.7105402999038272,4.027195724995858,5.700993312027186
139,KT2440,Litr_l1,pSeva221,100,3.924709856409095,2.6389178374544078,0.7506495840802552,0.7807937201266286,0.2563297399769087,0.9820302795839602,0.725569929615126,3.9219448701086748,5.118398169917273
140,KT2440,Litr_l1,pSeva221,200,3.6326319067700763,2.6154102682069813,0.736284212870564,0.7755888508100435,0.2541046596066899,0.9812601183005144,0.7121169554183581,3.6355960034295314,3.811372235142673
141,KT2440,Litr_l1,pSeva221,500,3.3592775801498456,2.6302767632138027,0.7406646748616996,0.7925771535678048,0.21242129516311434,0.9851330503549016,0.7237613581731763,3.3587656416207685,2.8581091716025098
142,KT2440,Litr_l1,pSeva221,1000,3.1068668821521683,2.636478905249918,0.7344244372314813,0.8115916112515944,0.19722808396330493,0.9800802787429426,0.719998600772109,3.1052996768128582,2.188930070517377
143,KT2440,Litr_l1,pSeva221,2000,2.9192846198807003,2.7407131403116787,0.7120470957671245,0.8162721740610082,0.2472324681034272,0.9760172675631079,0.6899424441662207,2.89491119809182,1.7488226360249122
144,KT2440,Lmra_n1,pSeva221,0,3.502987902577797,2.8490699785812788,0.4720132650913446,0.6410369286918699,0.6279215073370797,0.9759329826422358,0.36735691383631097,3.4006351588914545,2.9859064923880143
145,KT2440,Lmra_n1,pSeva221,5,3.3084891195177524,2.649326997827312,0.4750801156510268,0.6333221111802099,0.6070699017763556,0.9754434149258592,0.37752167013545423,3.2986394725419896,2.683698545326872
146,KT2440,Lmra_n1,pSeva221,10,3.259530209156356,2.600741330181592,0.4691405515919105,0.6238426815197972,0.6281110495263726,0.9756092458785678,0.36504938693779504,3.2722631248305354,2.610435079945629
147,KT2440,Lmra_n1,pSeva221,20,3.2112889905051465,2.6437827629530823,0.4716328082329269,0.627603391656979,0.6055793548994276,0.9776564075131904,0.375318278352988,3.2039690259857947,2.429480176011961
148,KT2440,Lmra_n1,pSeva221,30,3.173481224230496,2.6169125602215453,0.4615530680625027,0.6216301134724667,0.6256311182746944,0.9790970753818271,0.36006633260188337,3.1784912395207257,2.36507601671715
149,KT2440,Lmra_n1,pSeva221,40,3.1147133061068035,2.59439861919223,0.4581955585400178,0.6162854471693864,0.6248711643223069,0.9766329271391312,0.35772604862577473,3.1301834167357128,2.247375647038715
150,KT2440,Lmra_n1,pSeva221,70,3.0267469906744675,2.596014300006265,0.4686126452284212,0.6318247501883574,0.6015862404847898,0.9779816574322056,0.374331463735282,3.040883717296525,2.04421886242842
151,KT2440,Lmra_n1,pSeva221,100,2.9498672126805534,2.5963360615703466,0.4594547979004806,0.6320693717226871,0.6161319322487381,0.9778576503177984,0.3618863398120611,2.9639132022059824,1.8830936448927789
152,KT2440,Lmra_n1,pSeva221,200,2.7667072939977846,2.6311569801991688,0.4756003153729174,0.6393518189290142,0.5931013485740039,0.9776704796891398,0.3829190403173341,2.7651811333485323,1.5201440957483388
153,KT2440,Lmra_n1,pSeva221,500,2.304093825534029,2.5809546222103568,0.4791789061053904,0.6412505074965473,0.5960580193901491,0.9792208967848244,0.38475256551221015,2.3249136489177484,0.9322143811980849
154,KT2440,Lmra_n1,pSeva221,1000,1.9299131615620109,2.6210421237573707,0.4705329588037994,0.6357223680886196,0.607051773707875,0.981548078308482,0.3739147952743169,1.9329036532200012,0.5875038975439066
155,KT2440,Lmra_n1,pSeva221,2000,1.6005541869317894,2.712917895438332,0.4407207362162846,0.62889384393836,0.6139567583871057,0.9783088062184436,0.3478783560748536,1.563887997613168,0.3658723269911032
156,KT2440,Phif_p1,pSeva221,0,5.312178376770128,2.7941529453488525,0.5477880793624758,0.7217822112614958,0.5143764237675807,0.9832702965906504,0.4697636177340948,5.247197645110388,19.622411426270688
157,KT2440,Phif_p1,pSeva221,5,5.214962207487139,2.5966259087950387,0.6063056631425298,0.7113511232012403,0.4093059095717075,0.9813598041593032,0.5531915966459047,5.225802069640906,19.204271067940613
158,KT2440,Phif_p1,pSeva221,10,5.228566064099576,2.680613390493796,0.5603861796977516,0.7292555873077253,0.466133701293646,0.9812101912880798,0.4957816603332432,5.209612035362051,18.89375739281619
159,KT2440,Phif_p1,pSeva221,20,5.164970717790981,2.690659532681092,0.5799584232551941,0.7134761945366868,0.4235744510828621,0.9822402303236814,0.5253618878913974,5.143292499899848,17.672991022869425
160,KT2440,Phif_p1,pSeva221,30,5.085337357950871,2.6145524532418016,0.57876594284498,0.7156977730390595,0.4177333234449916,0.9763261756545596,0.5258491897368426,5.089777997697901,16.74527902168505
161,KT2440,Phif_p1,pSeva221,40,5.076209767333724,2.615362800317118,0.5734622338940624,0.7313493868399499,0.4273127363654013,0.9805548194552259,0.5184694305413268,5.080342773407415,16.586799064972876
162,KT2440,Phif_p1,pSeva221,70,4.981760856581587,2.5640613434971593,0.6057005387315015,0.763602596357169,0.44979768021336575,0.9765223302906204,0.5409696103739764,5.004465463372546,15.365249123780927
163,KT2440,Phif_p1,pSeva221,100,5.00686970245072,2.596123011416017,0.61249771356578,0.7563207698158326,0.4571958460335482,0.9765323048316448,0.5447346678358178,5.0185604321267165,15.58521077466792
164,KT2440,Phif_p1,pSeva221,200,5.035340114808647,2.6834069814609713,0.5898218723622055,0.747105643005006,0.42502223862801264,0.9776862667121932,0.5338966775409106,5.016647199621676,15.555171301933502
165,KT2440,Phif_p1,pSeva221,500,5.023445084710321,2.634002762637825,0.578603257375975,0.7258735733870244,0.4232295234220807,0.9819542765876128,0.5242275697551798,5.021318042415449,15.62860898072026
166,KT2440,Phif_p1,pSeva221,1000,4.977035029641243,2.6563381595547475,0.5752377287324172,0.7184345902384667,0.434617779219068,0.9820535887501132,0.5180677295411045,4.967068462636597,14.796448585237474
167,KT2440,Phif_p1,pSeva221,2000,5.009129389879568,2.715811078284709,0.5727594886710372,0.7213377453540496,0.4329577634956657,0.9820432789370234,0.5162935410596663,4.978837918744444,14.973171094163263
168,KT2440,Phif_p2,pSeva221,0,5.41245642716767,2.7946669090589324,0.5946393909003449,0.7198395790855672,0.4268159081720629,0.9826241561573756,0.5377553138596473,5.353586351178858,21.8397813847759
169,KT2440,Phif_p2,pSeva221,5,5.285415017249523,2.705648164511937,0.6052721176254519,0.7317737089508484,0.4417653205031467,0.9807368433772772,0.5430081677830263,5.256932166415838,19.815637602994745
170,KT2440,Phif_p2,pSeva221,10,5.280352880881084,2.7144439825042896,0.5890521985050222,0.7305702035848097,0.461190187483209,0.9800001579067944,0.5226667861443051,5.24809602058374,19.64016512323389
171,KT2440,Phif_p2,pSeva221,20,5.173173025425672,2.5986072364332737,0.5770106569581837,0.7064356401884015,0.4480825609352374,0.9811444846737004,0.5158430153181993,5.183819894020268,18.409349351220932
172,KT2440,Phif_p2,pSeva221,30,5.2113118799571705,2.7744397105294567,0.5844654178036245,0.7371318333919882,0.4372878392492396,0.9814345759559592,0.5256223764444476,5.16043328309369,17.980790900278095
173,KT2440,Phif_p2,pSeva221,40,5.056151345950319,2.5525742805614406,0.6141877920841992,0.7885798166421387,0.4700194253344763,0.9829219868519078,0.5421165834642052,5.083652279919608,16.642217436511693
174,KT2440,Phif_p2,pSeva221,70,5.1684296878457525,2.782658081329406,0.5784509628206104,0.7378479580908179,0.4275248685653641,0.976789681453434,0.5229217457571227,5.116492150205438,17.20218259719859
175,KT2440,Phif_p2,pSeva221,100,5.100574503838058,2.717661478360821,0.5715339699123173,0.7367122363314611,0.4343722403702739,0.9814489241370178,0.5147997673180584,5.0702584077137205,16.419060738447165
176,KT2440,Phif_p2,pSeva221,200,5.05650681604424,2.6875401382468684,0.5765136437932351,0.7433413709720029,0.42793157819303856,0.9810827780160591,0.5210594496666063,5.036645686693738,15.872022993741155
177,KT2440,Phif_p2,pSeva221,500,5.079077881064241,2.6999173822296605,0.5796505673204184,0.7260110103265314,0.4379892284404083,0.9782936653930432,0.5210943944744579,5.053823236256815,16.14928532794261
178,KT2440,Phif_p2,pSeva221,1000,4.9899953022761965,2.7443099352227263,0.5608084323585844,0.7270318969936829,0.4572807729165509,0.9794164168839018,0.4987394895218229,4.948862562511676,14.527145048970988
179,KT2440,Phif_p2,pSeva221,2000,4.9982241441994315,2.7722675640848293,0.5540580773061924,0.7324571474030436,0.4723145128578125,0.9794986445352668,0.4883634601238077,4.946572787362963,14.493620244343633
180,KT2440,Phif_p3,pSeva221,0,5.431960267747876,2.9749122078998447,0.6074434176347123,0.7545436880338502,0.4641800179033933,0.9788909732696751,0.5380374688208146,5.302210801955893,20.73953986511816
181,KT2440,Phif_p3,pSeva221,5,5.313718028909738,2.942455260284056,0.5950699552472201,0.751596149320202,0.4644305780872386,0.9779606305185516,0.5269996228832678,5.1979788836638985,18.673725146667184
182,KT2440,Phif_p3,pSeva221,10,5.417658214188414,3.212361464587976,0.5904355706908733,0.7743075751181314,0.4494336714514064,0.9694223344132528,0.5274441870275914,5.217289139623674,19.040372312214107
183,KT2440,Phif_p3,pSeva221,20,5.328811922605703,3.4132741807869285,0.5785964403465235,0.7853469198185548,0.4593420293129573,0.9743397609356719,0.5139437720259493,5.06296061735309,16.2987235835527
184,KT2440,Phif_p3,pSeva221,30,5.218552006267607,3.256183974020464,0.6279548763555632,0.8874751166650028,0.4095660116038991,0.9709692196408882,0.5728709787560732,5.036417653431403,15.86837425344871
185,KT2440,Phif_p3,pSeva221,40,5.1990365789181405,3.1524052555101685,0.5936188172406474,0.7818930159564678,0.456301241287681,0.9731711423512672,0.5282170797219964,5.017263658926239,15.564843992988429
186,KT2440,Phif_p3,pSeva221,70,5.106365121904328,3.0194869466725893,0.5682831180902812,0.7331865317526423,0.4717538380698226,0.9765678091704146,0.5010724423709487,4.9631073859446815,14.737437899486746
187,KT2440,Phif_p3,pSeva221,100,4.971511411021412,2.9014067304273348,0.5600047110524959,0.7328887466111063,0.4746382603035945,0.977447473819042,0.49290548402265705,4.872244321913773,13.44603102912586
188,KT2440,Phif_p3,pSeva221,200,4.6845705082035005,2.8473905243017628,0.5117046296708164,0.6949400022713461,0.5301361267286474,0.9786985539293149,0.4338807757886212,4.598812428867097,10.197986861134316
189,KT2440,Phif_p3,pSeva221,500,4.403762264565188,2.7927667064329555,0.4935284233200229,0.6730688901947303,0.5629692895262007,0.9763358723661524,0.4078902930543666,4.335622199307675,7.807880795317852
190,KT2440,Phif_p3,pSeva221,1000,4.172074417631567,2.8044290412415376,0.498157044270605,0.6830836042545441,0.5673954798844263,0.9705326456314508,0.4102051394757485,4.098945097783101,6.134790925821906
191,KT2440,Phif_p3,pSeva221,2000,3.8380761558031766,2.836379328028186,0.4983799418224804,0.6746022234775138,0.5620727964408097,0.9749629416826626,0.4122039523499675,3.7514220203128232,4.295462423964432
192,KT2440,Psra_r1,pSeva221,0,5.1465131079677064,2.8419073988721943,0.488811376840965,0.662788996785105,0.5773545571884571,0.9793733437531624,0.39911133578916347,5.0553020536705136,16.173378284610244
193,KT2440,Psra_r1,pSeva221,5,5.145437316691611,2.7568620544746727,0.4897926283409586,0.6722037411647348,0.5988915675017736,0.9788329908341254,0.3922406921660512,5.089073324006371,16.733391142406756
194,KT2440,Psra_r1,pSeva221,10,5.12033584679366,2.684398281399968,0.4773795918830874,0.6530146035702631,0.6092637248210395,0.9762302210674472,0.3785465790545246,5.095081695727107,16.835021967044653
195,KT2440,Psra_r1,pSeva221,20,5.146526941575975,2.71644984933478,0.4794810708041566,0.6518819889725083,0.6109652989967486,0.9804334829943546,0.37958472709540425,5.106643074515551,17.032307516067373
196,KT2440,Psra_r1,pSeva221,30,5.122675172564876,2.7496788096411278,0.500183050250807,0.6546139480209039,0.6079661394071937,0.9804497405676648,0.3971268124359731,5.066010130422894,16.348901838961467
197,KT2440,Psra_r1,pSeva221,40,5.061434638536019,2.664410630870273,0.5146289274075155,0.6724200070453114,0.5552923054606757,0.9782172854840416,0.4279938494794609,5.04583219165481,16.019709539585655
198,KT2440,Psra_r1,pSeva221,70,5.048101343535425,2.7400428960044434,0.4751190757338389,0.6407482128807903,0.6218563432005793,0.9814217681638576,0.3720806362339851,4.996297840698297,15.239199407917296
199,KT2440,Psra_r1,pSeva221,100,5.005631744189127,2.7293747634613137,0.4968331037223319,0.6637464295535938,0.5808179952411864,0.982039989213567,0.404438765096035,4.961426802751309,14.712471718019206
200,KT2440,Psra_r1,pSeva221,200,4.9138087653637434,2.734195649263432,0.4683225641190385,0.639159285277625,0.6135842570734361,0.9787210281878462,0.36980119714398185,4.865929123463592,13.360561352933816
201,KT2440,Psra_r1,pSeva221,500,4.787673580796262,2.717609104127979,0.4654808733417968,0.6352078217966571,0.6318022171416763,0.9815650195329187,0.3608080216627104,4.746045988822429,11.836372282843376
202,KT2440,Psra_r1,pSeva221,1000,4.6688141469863,2.740046253411536,0.4611429603524474,0.6467010260647093,0.6341049099166155,0.9815786646347534,0.3565774226539015,4.6180145669417065,10.398236458609722
203,KT2440,Psra_r1,pSeva221,2000,4.449371597407922,2.757216798347665,0.47310063172290706,0.6412738992750903,0.6215653887159341,0.9785974140966562,0.3706091912944408,4.389979295823201,8.25134323884895
204,KT2440,Qacr_q1,pSeva221,0,3.6267368527132926,2.736865779461547,0.4291433316136691,0.598947002728836,0.6704251615003456,0.9775851676980294,0.3184145495172056,3.5742972466014664,3.5769844768892014
205,KT2440,Qacr_q1,pSeva221,5,3.583317178911674,2.6007736134147046,0.4235842500789455,0.5949188258094478,0.6738264685263701,0.9782617222474762,0.31298201124547137,3.596234524331237,3.659220002200025
206,KT2440,Qacr_q1,pSeva221,10,3.5276275107129567,2.594676850509171,0.4319819980646393,0.5986107210340981,0.6557915327259797,0.9811749668480784,0.32612136566815625,3.543254558741584,3.463655666135658
207,KT2440,Qacr_q1,pSeva221,20,3.4489025937953643,2.5774520326378325,0.4299758419560337,0.6008776044807889,0.6611503253941834,0.9813343203880392,0.32259086113495483,3.4726741721174217,3.218709537604066
208,KT2440,Qacr_q1,pSeva221,30,3.4342376303562445,2.633274112128724,0.44677865737458733,0.6189724435199804,0.6596919001370092,0.9788025974099618,0.3357703156730529,3.431582371887824,3.0838651668579318
209,KT2440,Qacr_q1,pSeva221,40,3.419355200102957,2.6275946147217124,0.43962891648050384,0.6219118364494098,0.6643748235358622,0.9776035991264213,0.32857845625958226,3.4194036758968775,3.0449532136966497
210,KT2440,Qacr_q1,pSeva221,70,3.3195946352991306,2.5691270040378833,0.43759052204868,0.6049059078955439,0.6502921725170996,0.983935762144534,0.332430607580593,3.3471477039274204,2.823586141619508
211,KT2440,Qacr_q1,pSeva221,100,3.285576619062947,2.5877073450566517,0.461222456326979,0.6185922814490564,0.6449975071694604,0.9833937074752256,0.35245913235990994,3.3048084521504952,2.7011142623628555
212,KT2440,Qacr_q1,pSeva221,200,3.0926066135102928,2.5584336014771982,0.4446422732373564,0.6124589783992755,0.6366686919684877,0.9786328911532552,0.34288031159334303,3.12462181614675,2.234186372933841
213,KT2440,Qacr_q1,pSeva221,500,2.8638822128508514,2.5879586828911205,0.4955685773791134,0.6500721844124637,0.5832841048024106,0.981349642562452,0.40253460375341815,2.8815523893662,1.723881230123306
214,KT2440,Qacr_q1,pSeva221,1000,2.573944659047203,2.5898923629462827,0.5316046182428413,0.6851530441864323,0.5374552006478014,0.980678699420964,0.4482980824874852,2.5897098073012432,1.2544573958655703
215,KT2440,Qacr_q1,pSeva221,2000,2.015316414773224,2.6945694348178644,0.5447486948814211,0.6977096390918831,0.5126402072817657,0.9805745708344604,0.4677231511666357,1.9885508833312333,0.6286036737882091
216,KT2440,Qacr_q2,pSeva221,0,3.9621015464615232,2.8374056463415958,0.4686573396765348,0.6511703806037838,0.628247737653426,0.9756249197495526,0.3646216690591091,3.867280153412332,4.839158744258693
217,KT2440,Qacr_q2,pSeva221,5,3.7572400733850966,2.5976975876794963,0.4997244795031085,0.6689853541871801,0.5782620213671363,0.9800498380979978,0.4077007715896169,3.77019883445444,4.3793570886202335
218,KT2440,Qacr_q2,pSeva221,10,3.72554358924582,2.629349303016522,0.496502884396201,0.674489890522114,0.5490952720554043,0.9788808971629124,0.4149571332165191,3.7248760683415196,4.17951118398319
219,KT2440,Qacr_q2,pSeva221,20,3.816030229832132,2.669440895982737,0.4443060695692533,0.6213236461426872,0.6557601041036117,0.9782480123407841,0.3354374546646333,3.796455594786745,4.49934530200977
220,KT2440,Qacr_q2,pSeva221,30,3.6548992873723085,2.5634822042176366,0.4813609249304473,0.6444932028241405,0.5720583489374175,0.981495855365916,0.3948184531199141,3.6823360935727103,3.999999592525915
221,KT2440,Qacr_q2,pSeva221,40,3.651963572454933,2.5860448278854284,0.4854014371037036,0.6536661771150154,0.578244156922402,0.9802828795843488,0.3960214475652385,3.669849136102449,3.9487402501050557
222,KT2440,Qacr_q2,pSeva221,70,3.639831058898123,2.6164915358782097,0.4588268588835005,0.629109537279148,0.6022691596696398,0.9795113399655829,0.366278311461501,3.644753440747333,3.847637437567114
223,KT2440,Qacr_q2,pSeva221,100,3.5722961907087845,2.5416994823085752,0.4628918471032616,0.6262477674495806,0.5927663875115732,0.9804800782365166,0.3728012682426993,3.6099758554344086,3.7116582005175087
224,KT2440,Qacr_q2,pSeva221,200,3.4942344566411223,2.5911330584714425,0.44444589295281856,0.6205843235690219,0.635964011204074,0.9826978620065276,0.34298721379164804,3.5108882637342633,3.3491817778186057
